pais,tema,tema_descripcion,materia,grado,parametro,porcentaje
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.00
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.00
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.01
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.15
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.03
do,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.01
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.00
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.01
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.06
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.02
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.10
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.04
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.02
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.33
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.01
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación primaria / Educación secundaria baja,0.00
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.00
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.02
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.00
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.00
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.02
do,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.04
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.03
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.44
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.00
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.02
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.19
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.08
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.01
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.02
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.02
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación secundaria alta,0.00
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.88
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.00
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.03
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.13
cu,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.06
do,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.02
ec,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.19
gt,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.36
hn,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.15
mx,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.01
ni,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.33
pa,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.02
pe,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.01
py,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.31
sv,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.02
uy,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Educación postsecundaria no terciaria/ terciaria / terciaria de ciclo corto,0.00
ar,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Grado en educación terciaria o nivel equivalente,0.11
br,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Grado en educación terciaria o nivel equivalente,0.88
co,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Grado en educación terciaria o nivel equivalente,0.55
cr,Nivel educacional del docente,Porcentaje del nivel educacional más alto alcanzado por el docente por asignatura.,Ciencias,6,Grado en educación terciaria o nivel equivalente,0.47
